tidspunkt,temperatur,trykk,fuktighet,pm25,pm10
2022-12-11 17:10:20.696226,26.353808998577396,1010.094418208507,17.926351636562348,3,3
2022-12-11 17:12:15.894977,26.02536519648278,1010.0619713383711,17.815914307204125,3,3
2022-12-11 17:12:48.783227,26.80281794981825,1010.0544910215447,17.760925292432294,5,5
2022-12-11 17:13:21.677266,26.245186196499372,1010.0435819809169,17.96937927178438,3,3
2022-12-11 17:15:24.101699,26.452810844721974,1010.0882670785786,17.99217775460098,4,4
2022-12-11 17:15:56.996127,26.040346747986842,1010.068627093924,17.980242390439724,3,3
2022-12-11 17:16:29.889874,26.534510032412108,1010.069460228365,17.978190328318533,5,5
2022-12-11 17:18:26.324963,25.957719199312688,1010.0607662361839,18.078635893848755,4,4
2022-12-11 17:18:59.220726,26.017136757149355,1010.0629287675766,18.048527659880254,4,4
2022-12-11 17:19:32.115107,26.39398510506489,1010.055915587299,18.181324940173234,3,3
2022-12-11 17:21:25.539286,25.955735129382877,1010.0414837703703,17.93080959293372,3,5
2022-12-11 17:21:58.435471,25.909906652776755,1010.0529126303798,18.080228878051614,4,4
2022-12-11 17:22:31.328560,26.1022127308306,1010.0529903245085,18.064159568579935,4,4
2022-12-11 17:24:29.373972,25.855805018033923,1010.043130920104,17.853729265547923,4,4
2022-12-11 17:25:02.268956,26.339291796940103,1010.0267650548923,17.829508368858328,3,3
2022-12-11 17:25:35.164499,26.2563269925743,1010.0202959211899,18.05339426503321,4,5
2022-12-11 17:27:28.140909,26.07376914200511,1010.0055956121647,17.973496942041432,2,3
2022-12-11 17:28:01.034044,26.358788236832897,1009.994100760454,17.840108031070727,4,5
2022-12-11 17:28:33.930533,25.951557326531837,1009.9992025926264,17.953458245065285,3,3
2022-12-11 17:30:39.692591,25.988356374212394,1009.9724082752145,18.038237386354776,2,2
2022-12-11 17:31:12.585071,26.152810465481434,1009.9700917183852,18.113096498080512,3,3
2022-12-11 17:31:45.476652,26.435298805815066,1009.9608615538981,18.241812977145713,4,4
2022-12-11 17:33:48.431470,26.590805548859272,1009.9656093552535,18.169174879167105,4,5
2022-12-11 17:34:21.328068,25.893659674909934,1009.9816591418552,18.176385469425682,5,5
2022-12-11 17:34:54.220226,25.841332977396235,1009.9856201318893,18.359570652861184,3,3
2022-12-11 17:36:48.882354,25.9492363250054,1009.9521857978223,17.97041721971098,3,4
2022-12-11 17:37:21.778806,26.150953667534722,1009.9526319077889,18.13003265509966,4,4
2022-12-11 17:37:54.673779,26.281521235652335,1009.9581689289718,18.200374315124225,4,4
2022-12-11 17:39:50.704698,26.093857143499175,1009.978692004361,18.165675791328276,3,3
2022-12-11 17:40:23.594594,25.91978252843324,1009.9939329547892,18.278278502467284,4,5
2022-12-11 17:40:56.486920,26.03861744063846,1010.0136655340337,18.229368980190564,4,4
2022-12-11 17:42:49.042474,26.22071115721539,1010.0551317312933,18.236128267690763,3,4
2022-12-11 17:43:21.947152,25.89041027957796,1010.0616424702858,18.204614755964332,4,6
2022-12-11 17:43:54.841237,26.330262158562455,1010.0643778801324,18.19875979593462,4,4
2022-12-11 17:45:50.562066,25.754272343346017,1010.0890899315767,18.15695437002822,3,3
2022-12-11 17:46:23.459289,26.47091463760724,1010.0916195074532,18.09846230526469,4,4
2022-12-11 17:46:56.354472,25.41527925869578,1010.1215226868793,18.23413308620845,2,2
2022-12-11 17:48:54.584544,25.691733117861787,1010.1310332736005,18.3573747228924,4,4
2022-12-11 17:49:27.478514,25.741274754868243,1010.1119840314244,18.185510488811374,3,3
2022-12-11 17:50:00.369683,26.234973800928273,1010.124257997378,18.11598816316224,3,4
2022-12-11 17:51:59.940741,26.274430788213433,1010.1192631591605,18.137178581880562,4,4
2022-12-11 17:52:32.831472,26.06216414311734,1010.1205620637064,18.125787934675664,6,7
2022-12-11 17:53:05.732670,26.318993988120084,1010.1097807331557,18.079434256507533,4,4
2022-12-11 17:55:00.741966,26.116266431774733,1010.1506180144302,18.352026998834557,4,4
2022-12-11 17:55:33.640491,25.968859989357668,1010.1416278430568,18.21889083951712,4,4
2022-12-11 17:56:06.533225,26.459309641880594,1010.1416990998794,18.166355576646357,4,4
2022-12-11 17:58:05.556451,26.064949342756805,1010.1390717187919,18.12569528874364,3,4
2022-12-11 17:58:38.441844,26.598105458038372,1010.1377946881004,18.043583308164777,4,4
2022-12-11 17:59:11.342694,26.141669678195257,1010.1453142082762,18.180963195461256,5,5
2022-12-11 18:01:09.062410,25.79465771575962,1010.1756352334249,18.18936552362311,4,4
2022-12-11 18:01:41.958408,25.79929971338521,1010.2133133068452,18.183586209736838,3,4
2022-12-11 18:02:14.853370,26.057185405392016,1010.1950796555866,18.23437868362471,5,5
2022-12-11 18:04:12.981012,26.052415944844768,1010.1863978308988,18.17674402720748,3,4
2022-12-11 18:04:45.881825,25.936830220527778,1010.2232843091144,18.24807434649478,4,6
2022-12-11 18:05:18.776654,25.850024944309634,1010.1987289322984,18.29593390094185,5,5
2022-12-11 18:07:15.990129,26.58603625080538,1010.1788217065681,18.105880696201538,5,5
2022-12-11 18:07:48.895098,26.544722434449966,1010.2073402456101,18.1466407185066,4,6
2022-12-11 18:08:21.789149,26.247170500858264,1010.185702863997,18.319606200993906,4,4
2022-12-11 18:10:18.510203,26.063429648784123,1010.1715178089948,18.045380006631422,4,4
2022-12-11 18:10:51.405890,26.18471298317852,1010.1495451671425,18.087948313182334,4,5
2022-12-11 18:11:24.292968,26.366469713015665,1010.1427924431987,18.270680023308383,5,5
2022-12-11 18:13:27.961925,25.896909070322362,1010.1628687742112,18.255018197656934,3,3
2022-12-11 18:14:00.847759,26.430065057201467,1010.1479698539233,18.189827275443534,5,5
2022-12-11 18:14:33.749972,25.95599002934601,1010.1559787381877,18.406407815901506,4,4
2022-12-11 18:16:31.618210,26.095459501348543,1010.1547080230398,18.02742506393586,3,3
2022-12-11 18:17:04.515484,26.95705947182671,1010.1414554026543,18.016308475505397,3,3
2022-12-11 18:17:37.414483,26.01806515670403,1010.1459300639286,18.183509225524105,4,6
2022-12-11 18:19:32.234083,26.282786387043142,1010.1457653933129,18.221288314620192,4,4
2022-12-11 18:20:05.131272,26.250419894305054,1010.1774209855286,18.34199299808646,4,5
2022-12-11 18:20:38.029157,26.272701451536378,1010.1701332293953,18.363754360430033,3,3
2022-12-11 18:22:30.585482,25.790479918036993,1010.170921014047,18.26825746558128,3,3
2022-12-11 18:23:05.227640,25.99949716685853,1010.1403447907899,18.257252584107814,4,5
2022-12-11 18:23:38.053248,26.10546212604762,1010.1385992963565,18.317144462767487,5,5
2022-12-11 18:25:41.477857,25.78735806936285,1010.122885834196,18.410462964840043,5,6
2022-12-11 18:26:14.373681,25.850152747066257,1010.108213228014,18.51106696156427,4,4
